job_id,title,category,skills,responsibilities,keywords_raw,experience_level,years_required,source,skills_list,keywords_list,skills_clean,job_text,skills_raw,location,industry,Category
ART005,Creative Director,ARTS,"Creative Leadership, Brand Identity, Campaign Development, Team Management, Pitching, Multi-channel",Lead creative output across all channels; Set creative vision and standards; Manage creative teams; Present and pitch to clients; Oversee campaign production,creative director leadership brand campaign multi-channel pitch creative vision,Senior,10,LinkedIn,"['Creative Leadership', 'Brand Identity', 'Campaign Development', 'Team Management', 'Pitching', 'Multi-channel']","['creative', 'director', 'leadership', 'brand', 'campaign', 'multi-channel', 'pitch', 'creative', 'vision']",creative leadership brand identity campaign development team management pitching multi-channel,ARTS Creative Director creative leadership brand identity campaign development team management pitching multi-channel senior 10 years,"Creative Leadership, Brand Identity, Campaign Development, Team Management, Pitching, Multi-channel",,,
AVI003,Air Traffic Controller,AVIATION,"ATC Operations, Radar Systems, Communication, Decision Making, ICAO Standards, Emergency Procedures",Direct aircraft movements in controlled airspace; Coordinate with pilots and other controllers; Apply ICAO separation standards; Handle emergency situations; Maintain logs,air traffic control ATC radar ICAO communication airspace safety,Mid,3,LinkedIn,"['ATC Operations', 'Radar Systems', 'Communication', 'Decision Making', 'ICAO Standards', 'Emergency Procedures']","['air', 'traffic', 'control', 'ATC', 'radar', 'ICAO', 'communication', 'airspace', 'safety']",atc operations radar systems communication decision making icao standards emergency procedures,AVIATION Air Traffic Controller atc operations radar systems communication decision making icao standards emergency procedures mid 3 years,"ATC Operations, Radar Systems, Communication, Decision Making, ICAO Standards, Emergency Procedures",,,
AVI004,Aviation Safety Officer,AVIATION,"Safety Management Systems, ICAO Annex 19, Risk Assessment, Incident Investigation, Regulatory Compliance",Implement safety management systems; Investigate incidents and accidents; Conduct safety audits; Report to civil aviation authority; Develop safety training,aviation safety SMS ICAO risk assessment incident investigation compliance,Mid,4,Indeed,"['Safety Management Systems', 'ICAO Annex 19', 'Risk Assessment', 'Incident Investigation', 'Regulatory Compliance']","['aviation', 'safety', 'SMS', 'ICAO', 'risk', 'assessment', 'incident', 'investigation', 'compliance']",safety management systems icao annex 19 risk assessment incident investigation regulatory compliance,AVIATION Aviation Safety Officer safety management systems icao annex 19 risk assessment incident investigation regulatory compliance mid 4 years,"Safety Management Systems, ICAO Annex 19, Risk Assessment, Incident Investigation, Regulatory Compliance",,,
AVI005,Director of Flight Operations,AVIATION,"Flight Operations, EASA/FAA Regulations, Fleet Management, Strategic Planning, Leadership, AOC Compliance",Oversee all flight operations; Ensure regulatory compliance; Manage fleet and crew resources; Drive operational efficiency; Report to airline board,flight operations director EASA FAA fleet management leadership AOC strategic,Senior,12,LinkedIn,"['Flight Operations', 'EASA/FAA Regulations', 'Fleet Management', 'Strategic Planning', 'Leadership', 'AOC Compliance']","['flight', 'operations', 'director', 'EASA', 'FAA', 'fleet', 'management', 'leadership', 'AOC', 'strategic']",flight operations easa/faa regulations fleet management strategic planning leadership aoc compliance,AVIATION Director of Flight Operations flight operations easa/faa regulations fleet management strategic planning leadership aoc compliance senior 12 years,"Flight Operations, EASA/FAA Regulations, Fleet Management, Strategic Planning, Leadership, AOC Compliance",,,
HR001,HR Business Partner,HR,"Employee Relations, HR Strategy, Talent Management, Organisational Design, Coaching, Employment Law",Partner with business leaders to align HR strategy; Manage complex employee relations cases; Support organisational design; Drive talent programmes; Ensure policy compliance,HR business partner employee relations talent management organisational design coaching,Senior,7,LinkedIn,"['Employee Relations', 'HR Strategy', 'Talent Management', 'Organisational Design', 'Coaching', 'Employment Law']","['HR', 'business', 'partner', 'employee', 'relations', 'talent', 'management', 'organisational', 'design', 'coaching']",employee relations hr strategy talent management organisational design coaching employment law,HR HR Business Partner employee relations hr strategy talent management organisational design coaching employment law senior 7 years,"Employee Relations, HR Strategy, Talent Management, Organisational Design, Coaching, Employment Law",,,
HR002,Talent Acquisition Specialist,HR,"Recruitment, LinkedIn Recruiter, ATS, Interviewing, Employer Branding, Boolean Search",Manage full-cycle recruitment; Source candidates via multiple channels; Conduct competency interviews; Build talent pipelines; Enhance employer brand,talent acquisition recruitment sourcing ATS interviewing employer branding,Mid,3,LinkedIn,"['Recruitment', 'LinkedIn Recruiter', 'ATS', 'Interviewing', 'Employer Branding', 'Boolean Search']","['talent', 'acquisition', 'recruitment', 'sourcing', 'ATS', 'interviewing', 'employer', 'branding']",recruitment linkedin recruiter ats interviewing employer branding boolean search,HR Talent Acquisition Specialist recruitment linkedin recruiter ats interviewing employer branding boolean search mid 3 years,"Recruitment, LinkedIn Recruiter, ATS, Interviewing, Employer Branding, Boolean Search",,,
HR003,HR Coordinator,HR,"HRIS, Onboarding, Employee Records, Payroll Support, Benefits Administration, Communication",Coordinate onboarding for new hires; Maintain employee records in HRIS; Support payroll processing; Administer employee benefits; Respond to HR queries,HR coordinator onboarding HRIS payroll benefits employee records administration,Junior,1,Indeed,"['HRIS', 'Onboarding', 'Employee Records', 'Payroll Support', 'Benefits Administration', 'Communication']","['HR', 'coordinator', 'onboarding', 'HRIS', 'payroll', 'benefits', 'employee', 'records', 'administration']",hris onboarding employee records payroll support benefits administration communication,HR HR Coordinator hris onboarding employee records payroll support benefits administration communication junior 1 year,"HRIS, Onboarding, Employee Records, Payroll Support, Benefits Administration, Communication",,,
HR004,Learning and Development Manager,HR,"L&D Strategy, Training Design, LMS, Needs Analysis, Facilitation, CIPD",Design and deliver learning strategy; Conduct training needs analyses; Develop e-learning and classroom content; Manage LMS; Measure training effectiveness,learning development L&D training LMS facilitation CIPD needs analysis,Mid,5,LinkedIn,"['L&D Strategy', 'Training Design', 'LMS', 'Needs Analysis', 'Facilitation', 'CIPD']","['learning', 'development', 'L&D', 'training', 'LMS', 'facilitation', 'CIPD', 'needs', 'analysis']",l&d strategy training design lms needs analysis facilitation cipd,HR Learning and Development Manager l&d strategy training design lms needs analysis facilitation cipd mid 5 years,"L&D Strategy, Training Design, LMS, Needs Analysis, Facilitation, CIPD",,,
HR005,Compensation and Benefits Manager,HR,"Compensation Design, Benefits Benchmarking, Job Evaluation, Payroll, HRIS, Reward Strategy",Design and manage compensation frameworks; Conduct market benchmarking; Manage annual pay review; Oversee benefits programmes; Ensure regulatory compliance,compensation benefits reward benchmarking job evaluation payroll HRIS,Mid,5,Indeed,"['Compensation Design', 'Benefits Benchmarking', 'Job Evaluation', 'Payroll', 'HRIS', 'Reward Strategy']","['compensation', 'benefits', 'reward', 'benchmarking', 'job', 'evaluation', 'payroll', 'HRIS']",compensation design benefits benchmarking job evaluation payroll hris reward strategy,HR Compensation and Benefits Manager compensation design benefits benchmarking job evaluation payroll hris reward strategy mid 5 years,"Compensation Design, Benefits Benchmarking, Job Evaluation, Payroll, HRIS, Reward Strategy",,,
HR006,Chief People Officer,HR,"People Strategy, Culture, Diversity & Inclusion, Executive Leadership, Talent, Organisational Development",Own people strategy at board level; Drive culture and engagement; Lead D&I initiatives; Oversee all HR functions; Report to CEO,CPO chief people officer HR strategy culture D&I leadership executive,Senior,12,LinkedIn,"['People Strategy', 'Culture', 'Diversity & Inclusion', 'Executive Leadership', 'Talent', 'Organisational Development']","['CPO', 'chief', 'people', 'officer', 'HR', 'strategy', 'culture', 'D&I', 'leadership', 'executive']",people strategy culture diversity & inclusion executive leadership talent organisational development,HR Chief People Officer people strategy culture diversity & inclusion executive leadership talent organisational development senior 12 years,"People Strategy, Culture, Diversity & Inclusion, Executive Leadership, Talent, Organisational Development",,,
ADV004,Paralegal,ADVOCATE,"Legal Research, Document Drafting, Case Management Software, Contract Review, Filing",Assist lawyers with case preparation; Conduct legal research; Draft legal documents; Manage case files; Liaise with courts and clients,paralegal legal research document drafting case management court filing,Junior,1,Indeed,"['Legal Research', 'Document Drafting', 'Case Management Software', 'Contract Review', 'Filing']","['paralegal', 'legal', 'research', 'document', 'drafting', 'case', 'management', 'court', 'filing']",legal research document drafting case management software contract review filing,ADVOCATE Paralegal legal research document drafting case management software contract review filing junior 1 year,"Legal Research, Document Drafting, Case Management Software, Contract Review, Filing",,,TEACHER
ART003,Museum Curator,ARTS,"Art History, Collection Management, Exhibition Planning, Grant Writing, Research, Stakeholder Engagement",Manage and develop museum collections; Plan and execute exhibitions; Write grant applications; Engage community stakeholders; Conduct and publish research,curator museum collection exhibition art history research grants,Mid,4,LinkedIn,"['Art History', 'Collection Management', 'Exhibition Planning', 'Grant Writing', 'Research', 'Stakeholder Engagement']","['curator', 'museum', 'collection', 'exhibition', 'art', 'history', 'research', 'grants']",art history collection management exhibition planning grant writing research stakeholder engagement,ARTS Museum Curator art history collection management exhibition planning grant writing research stakeholder engagement mid 4 years,"Art History, Collection Management, Exhibition Planning, Grant Writing, Research, Stakeholder Engagement",,,INFORMATION-TECHNOLOGY
ENG004,Graduate Engineer,ENGINEERING,"Engineering Fundamentals, AutoCAD, MATLAB, Problem Solving, Technical Report Writing, Teamwork",Support senior engineers on projects; Conduct design calculations; Prepare technical documentation; Assist in site inspections; Learn and apply engineering standards,graduate engineer design calculations technical documentation engineering standards,Junior,0,Indeed,"['Engineering Fundamentals', 'AutoCAD', 'MATLAB', 'Problem Solving', 'Technical Report Writing', 'Teamwork']","['graduate', 'engineer', 'design', 'calculations', 'technical', 'documentation', 'engineering', 'standards']",engineering fundamentals autocad matlab problem solving technical report writing teamwork,ENGINEERING Graduate Engineer engineering fundamentals autocad matlab problem solving technical report writing teamwork junior 0 years,"Engineering Fundamentals, AutoCAD, MATLAB, Problem Solving, Technical Report Writing, Teamwork",,,INFORMATION-TECHNOLOGY
